Title:,"Time Series, Area-Averaged of Multi-satellite precipitation estimate with gauge calibration - Final Run (recommended for (half-hourly)"
2020-07-04 18:30:00,0.55930078
2020-07-04 19:00:00,0.644188106
2020-07-04 19:30:00,0.701792359
2020-07-04 20:00:00,0.692200065
2020-07-04 20:30:00,0.691644073
2020-07-04 21:00:00,0.699241042
2020-07-04 21:30:00,0.695114493
2020-07-04 22:00:00,0.724517286
2020-07-04 22:30:00,0.776899874
2020-07-04 23:00:00,0.800208747
2020-07-04 23:30:00,0.799805105
2020-07-05 00:00:00,0.752203405
2020-07-05 00:30:00,0.649008393
2020-07-05 01:00:00,0.543435514
2020-07-05 01:30:00,0.527074695
2020-07-05 02:00:00,0.519210815
2020-07-05 02:30:00,0.48429203
2020-07-05 03:00:00,0.466846406
2020-07-05 03:30:00,0.461440504
2020-07-05 04:00:00,0.422438055
2020-07-05 04:30:00,0.393340915
2020-07-05 05:00:00,0.396020532
2020-07-05 05:30:00,0.455080301
2020-07-05 06:00:00,0.4808878
2020-07-05 06:30:00,0.502772808
2020-07-05 07:00:00,0.475659788
2020-07-05 07:30:00,0.467227906
2020-07-05 08:00:00,0.51459235
2020-07-05 08:30:00,0.564486921
2020-07-05 09:00:00,0.481904745
2020-07-05 09:30:00,0.486802101
2020-07-05 10:00:00,0.481528908
2020-07-05 10:30:00,0.48418358
2020-07-05 11:00:00,0.49924162
2020-07-05 11:30:00,0.623838067
2020-07-05 12:00:00,0.555485606
2020-07-05 12:30:00,0.513420522
2020-07-05 13:00:00,0.506762147
2020-07-05 13:30:00,0.431446403
2020-07-05 14:00:00,0.336957395
2020-07-05 14:30:00,0.311519027
2020-07-05 15:00:00,0.306483924
2020-07-05 15:30:00,0.310740709
2020-07-05 16:00:00,0.310390115
2020-07-05 16:30:00,0.322421163
2020-07-05 17:00:00,0.282718152
2020-07-05 17:30:00,0.290637136
2020-07-05 18:00:00,0.32393223
2020-07-05 18:30:00,0.3491337
2020-07-05 19:00:00,0.366894186
2020-07-05 19:30:00,0.371472955
2020-07-05 20:00:00,0.432415068
2020-07-05 20:30:00,0.422750115
2020-07-05 21:00:00,0.460911751
2020-07-05 21:30:00,0.599706769
2020-07-05 22:00:00,0.547520936
2020-07-05 22:30:00,0.571097493
2020-07-05 23:00:00,0.532580912
2020-07-05 23:30:00,0.483527362
2020-07-06 00:00:00,0.422648817
2020-07-06 00:30:00,0.378238529
2020-07-06 01:00:00,0.359149545
2020-07-06 01:30:00,0.357255161
2020-07-06 02:00:00,0.354403108
2020-07-06 02:30:00,0.347208679
2020-07-06 03:00:00,0.348325878
2020-07-06 03:30:00,0.341905594
2020-07-06 04:00:00,0.333466679
2020-07-06 04:30:00,0.356386334
2020-07-06 05:00:00,0.365328789
2020-07-06 05:30:00,0.357999444
2020-07-06 06:00:00,0.325643569
2020-07-06 06:30:00,0.335168004
2020-07-06 07:00:00,0.337513
2020-07-06 07:30:00,0.410105258
2020-07-06 08:00:00,0.451064616
2020-07-06 08:30:00,0.428836554
2020-07-06 09:00:00,0.295246691
2020-07-06 09:30:00,0.268801242
2020-07-06 10:00:00,0.251327515
2020-07-06 10:30:00,0.235753044
2020-07-06 11:00:00,0.222713888
2020-07-06 11:30:00,0.259155601
2020-07-06 12:00:00,0.229543537
2020-07-06 12:30:00,0.233901858
2020-07-06 13:00:00,0.23346284
2020-07-06 13:30:00,0.22973758
2020-07-06 14:00:00,0.21406211
2020-07-06 14:30:00,0.218389943
2020-07-06 15:00:00,0.216268361
2020-07-06 15:30:00,0.229868963
2020-07-06 16:00:00,0.241576687
2020-07-06 16:30:00,0.334414393
2020-07-06 17:00:00,0.39728272
2020-07-06 17:30:00,0.460263401
2020-07-06 18:00:00,0.481506288
2020-07-06 18:30:00,0.50017333
2020-07-06 19:00:00,0.513494432
2020-07-06 19:30:00,0.551172733
2020-07-06 20:00:00,0.531808078
2020-07-06 20:30:00,0.52595228
2020-07-06 21:00:00,0.609766066
2020-07-06 21:30:00,0.616745532
2020-07-06 22:00:00,0.582428515
2020-07-06 22:30:00,0.556886375
2020-07-06 23:00:00,0.530187964
2020-07-06 23:30:00,0.502613246
2020-07-07 00:00:00,0.4082672
2020-07-07 00:30:00,0.385093778
2020-07-07 01:00:00,0.339837909
2020-07-07 01:30:00,0.302489102
2020-07-07 02:00:00,0.329024464
2020-07-07 02:30:00,0.305605501
2020-07-07 03:00:00,0.297757924
2020-07-07 03:30:00,0.288949907
2020-07-07 04:00:00,0.279723853
2020-07-07 04:30:00,0.258840948
2020-07-07 05:00:00,0.243425056
2020-07-07 05:30:00,0.250454277
2020-07-07 06:00:00,0.261261016
2020-07-07 06:30:00,0.283867568
2020-07-07 07:00:00,0.279741764
2020-07-07 07:30:00,0.287791848
2020-07-07 08:00:00,0.293441445
2020-07-07 08:30:00,0.310624987
2020-07-07 09:00:00,0.298154801
2020-07-07 09:30:00,0.30512926
2020-07-07 10:00:00,0.316317648
2020-07-07 10:30:00,0.318716437
2020-07-07 11:00:00,0.389736533
2020-07-07 11:30:00,0.308524817
2020-07-07 12:00:00,0.301857024
2020-07-07 12:30:00,0.296902329
2020-07-07 13:00:00,0.354323655
2020-07-07 13:30:00,0.315739095
2020-07-07 14:00:00,0.259918511
2020-07-07 14:30:00,0.249737382
2020-07-07 15:00:00,0.258892208
2020-07-07 15:30:00,0.274944216
2020-07-07 16:00:00,0.331216037
2020-07-07 16:30:00,0.388793468
2020-07-07 17:00:00,0.415135443
2020-07-07 17:30:00,0.441374362
2020-07-07 18:00:00,0.460339248
2020-07-07 18:30:00,0.446802258
2020-07-07 19:00:00,0.422142297
2020-07-07 19:30:00,0.400296122
2020-07-07 20:00:00,0.394987732
2020-07-07 20:30:00,0.418263406
2020-07-07 21:00:00,0.422825664
2020-07-07 21:30:00,0.463019311
2020-07-07 22:00:00,0.468606234
2020-07-07 22:30:00,0.480894566
2020-07-07 23:00:00,0.50327152
2020-07-07 23:30:00,0.491248161
2020-07-08 00:00:00,0.519379139
2020-07-08 00:30:00,0.511391401
2020-07-08 01:00:00,0.526039302
2020-07-08 01:30:00,0.52391082
2020-07-08 02:00:00,0.536245108
2020-07-08 02:30:00,0.512114942
2020-07-08 03:00:00,0.507383108
2020-07-08 03:30:00,0.532420933
2020-07-08 04:00:00,0.555452645
2020-07-08 04:30:00,0.620079279
2020-07-08 05:00:00,0.641911089
2020-07-08 05:30:00,0.64240706
2020-07-08 06:00:00,0.678693473
2020-07-08 06:30:00,0.70187974
2020-07-08 07:00:00,0.668805361
2020-07-08 07:30:00,0.68441087
2020-07-08 08:00:00,0.825634181
2020-07-08 08:30:00,0.767838001
2020-07-08 09:00:00,0.790813923
2020-07-08 09:30:00,0.786928713
2020-07-08 10:00:00,0.780687869
2020-07-08 10:30:00,0.76662755
2020-07-08 11:00:00,0.774735808
2020-07-08 11:30:00,0.769328654
2020-07-08 12:00:00,0.771499753
2020-07-08 12:30:00,0.773613334
2020-07-08 13:00:00,0.928433597
2020-07-08 13:30:00,0.966157794
2020-07-08 14:00:00,0.874438941
2020-07-08 14:30:00,0.68864876
2020-07-08 15:00:00,0.648968816
2020-07-08 15:30:00,0.619284511
2020-07-08 16:00:00,0.790142238
2020-07-08 16:30:00,0.925646305
2020-07-08 17:00:00,1.02860081
2020-07-08 17:30:00,1.12392378
2020-07-08 18:00:00,1.10991871
2020-07-08 18:30:00,1.1758734
2020-07-08 19:00:00,1.15959787
2020-07-08 19:30:00,1.16505647
2020-07-08 20:00:00,1.15664399
2020-07-08 20:30:00,1.15070987
2020-07-08 21:00:00,1.1961273
2020-07-08 21:30:00,1.1850152
2020-07-08 22:00:00,1.11259305
2020-07-08 22:30:00,1.07688379
2020-07-08 23:00:00,1.03609324
2020-07-08 23:30:00,1.03236651
2020-07-09 00:00:00,1.00722647
2020-07-09 00:30:00,0.992835879
2020-07-09 01:00:00,0.994274437
2020-07-09 01:30:00,1.04887402
2020-07-09 02:00:00,1.070822
2020-07-09 02:30:00,0.999894142
2020-07-09 03:00:00,0.94572401
2020-07-09 03:30:00,0.890765488
2020-07-09 04:00:00,0.850482285
2020-07-09 04:30:00,0.878807962
2020-07-09 05:00:00,0.900429785
2020-07-09 05:30:00,0.996670425
2020-07-09 06:00:00,1.0502696
2020-07-09 06:30:00,1.00396645
2020-07-09 07:00:00,0.964383602
2020-07-09 07:30:00,0.875195324
2020-07-09 08:00:00,0.919084072
2020-07-09 08:30:00,1.02624226
2020-07-09 09:00:00,0.998602271
2020-07-09 09:30:00,0.89446938
2020-07-09 10:00:00,0.878436148
2020-07-09 10:30:00,0.944535732
2020-07-09 11:00:00,0.854019761
2020-07-09 11:30:00,0.850295484
2020-07-09 12:00:00,0.872273684
2020-07-09 12:30:00,0.893990338
2020-07-09 13:00:00,0.926548004
2020-07-09 13:30:00,0.96438092
2020-07-09 14:00:00,0.813835561
2020-07-09 14:30:00,0.83485651
2020-07-09 15:00:00,0.871692181
2020-07-09 15:30:00,0.897585154
2020-07-09 16:00:00,0.918998957
2020-07-09 16:30:00,1.05897367
2020-07-09 17:00:00,0.990048528
2020-07-09 17:30:00,0.959517837
2020-07-09 18:00:00,0.884972811
2020-07-09 18:30:00,0.874666035
2020-07-09 19:00:00,0.959062696
2020-07-09 19:30:00,1.05360246
2020-07-09 20:00:00,1.10993695
2020-07-09 20:30:00,1.09103274
2020-07-09 21:00:00,1.1334182
2020-07-09 21:30:00,1.11148906
2020-07-09 22:00:00,1.07169914
2020-07-09 22:30:00,1.03523469
2020-07-09 23:00:00,1.00489211
2020-07-09 23:30:00,1.02609515
2020-07-10 00:00:00,1.03976119
2020-07-10 00:30:00,1.01843548
2020-07-10 01:00:00,0.919206738
2020-07-10 01:30:00,0.864277244
2020-07-10 02:00:00,0.838315725
2020-07-10 02:30:00,0.920688748
2020-07-10 03:00:00,0.926056623
2020-07-10 03:30:00,0.935576081
2020-07-10 04:00:00,0.992957592
2020-07-10 04:30:00,0.921939611
2020-07-10 05:00:00,0.933894396
2020-07-10 05:30:00,0.933416367
2020-07-10 06:00:00,0.882552266
2020-07-10 06:30:00,0.852563143
2020-07-10 07:00:00,0.818504214
2020-07-10 07:30:00,0.804528832
2020-07-10 08:00:00,0.858189881
2020-07-10 08:30:00,0.899775922
2020-07-10 09:00:00,0.883036613
2020-07-10 09:30:00,0.842369318
2020-07-10 10:00:00,0.731109083
2020-07-10 10:30:00,0.631986856
2020-07-10 11:00:00,0.603141606
2020-07-10 11:30:00,0.606101274
2020-07-10 12:00:00,0.667778254
2020-07-10 12:30:00,0.755266607
2020-07-10 13:00:00,0.85148102
2020-07-10 13:30:00,0.812319756
2020-07-10 14:00:00,0.776324451
2020-07-10 14:30:00,0.66968751
2020-07-10 15:00:00,0.694847465
2020-07-10 15:30:00,0.737941444
2020-07-10 16:00:00,0.851342082
2020-07-10 16:30:00,0.868945956
2020-07-10 17:00:00,1.00985312
2020-07-10 17:30:00,1.04345036
2020-07-10 18:00:00,1.02368832
2020-07-10 18:30:00,1.12476027
2020-07-10 19:00:00,1.19467556
2020-07-10 19:30:00,1.0858624
2020-07-10 20:00:00,1.03107691
2020-07-10 20:30:00,0.883748531
2020-07-10 21:00:00,1.01580882
2020-07-10 21:30:00,1.09258938
2020-07-10 22:00:00,1.12384951
2020-07-10 22:30:00,1.05329752
2020-07-10 23:00:00,1.07455063
2020-07-10 23:30:00,1.09294987
2020-07-11 00:00:00,1.09520614
2020-07-11 00:30:00,1.13847375
2020-07-11 01:00:00,0.989809275
2020-07-11 01:30:00,0.8729285
2020-07-11 02:00:00,0.831911266
2020-07-11 02:30:00,0.835592031
2020-07-11 03:00:00,0.889904261
2020-07-11 03:30:00,0.90233773
2020-07-11 04:00:00,0.923932612
2020-07-11 04:30:00,0.819996953
2020-07-11 05:00:00,0.840847492
2020-07-11 05:30:00,1.00429571
2020-07-11 06:00:00,1.04127264
2020-07-11 06:30:00,0.935999095
2020-07-11 07:00:00,0.86715275
2020-07-11 07:30:00,0.779625773
2020-07-11 08:00:00,0.803998053
2020-07-11 08:30:00,0.801191509
2020-07-11 09:00:00,0.867292166
2020-07-11 09:30:00,0.87278074
2020-07-11 10:00:00,0.856353164
2020-07-11 10:30:00,0.849811137
2020-07-11 11:00:00,0.847603261
2020-07-11 11:30:00,0.846935332
2020-07-11 12:00:00,0.838051975
2020-07-11 12:30:00,0.723198533
2020-07-11 13:00:00,0.668682635
2020-07-11 13:30:00,0.618333042
2020-07-11 14:00:00,0.663470864
2020-07-11 14:30:00,0.708440542
2020-07-11 15:00:00,0.750691175
2020-07-11 15:30:00,0.770362914
2020-07-11 16:00:00,0.69562304
2020-07-11 16:30:00,0.654567301
2020-07-11 17:00:00,0.600556731
2020-07-11 17:30:00,0.560398281
2020-07-11 18:00:00,0.599198401
2020-07-11 18:30:00,0.729520917
2020-07-11 19:00:00,0.748993635
2020-07-11 19:30:00,0.75215292
2020-07-11 20:00:00,0.760477424
2020-07-11 20:30:00,0.791309237
2020-07-11 21:00:00,0.736141264
2020-07-11 21:30:00,0.701767445
2020-07-11 22:00:00,0.730586052
2020-07-11 22:30:00,0.770290256
2020-07-11 23:00:00,0.816015244
2020-07-11 23:30:00,0.819546819
2020-07-12 00:00:00,0.830480397
2020-07-12 00:30:00,0.709814727
2020-07-12 01:00:00,0.59874922
2020-07-12 01:30:00,0.543019295
2020-07-12 02:00:00,0.601619303
2020-07-12 02:30:00,0.668729484
2020-07-12 03:00:00,0.630248427
2020-07-12 03:30:00,0.651837051
2020-07-12 04:00:00,0.728284955
2020-07-12 04:30:00,0.737918258
2020-07-12 05:00:00,0.713930666
2020-07-12 05:30:00,0.764380634
2020-07-12 06:00:00,0.914147139
2020-07-12 06:30:00,0.925570011
2020-07-12 07:00:00,0.858786047
2020-07-12 07:30:00,0.637821376
2020-07-12 08:00:00,0.561460435
2020-07-12 08:30:00,0.550865531
2020-07-12 09:00:00,0.54047209
2020-07-12 09:30:00,0.585371554
2020-07-12 10:00:00,0.569842398
2020-07-12 10:30:00,0.552862048
2020-07-12 11:00:00,0.544516087
2020-07-12 11:30:00,0.509842157
2020-07-12 12:00:00,0.429619133
2020-07-12 12:30:00,0.373672754
2020-07-12 13:00:00,0.364896357
2020-07-12 13:30:00,0.374761641
2020-07-12 14:00:00,0.447766542
2020-07-12 14:30:00,0.449314564
2020-07-12 15:00:00,0.436832458
2020-07-12 15:30:00,0.427311838
2020-07-12 16:00:00,0.440273196
2020-07-12 16:30:00,0.3733899
2020-07-12 17:00:00,0.349909008
2020-07-12 17:30:00,0.333146006
2020-07-12 18:00:00,0.407708198
2020-07-12 18:30:00,0.493271708
2020-07-12 19:00:00,0.475125492
2020-07-12 19:30:00,0.447100699
2020-07-12 20:00:00,0.397494972
2020-07-12 20:30:00,0.363955706
2020-07-12 21:00:00,0.390569299
2020-07-12 21:30:00,0.432806075
2020-07-12 22:00:00,0.503900826
2020-07-12 22:30:00,0.480885267
2020-07-12 23:00:00,0.491568625
2020-07-12 23:30:00,0.49995327
2020-07-13 00:00:00,0.503152251
2020-07-13 00:30:00,0.462411433
2020-07-13 01:00:00,0.453290731
2020-07-13 01:30:00,0.4608621
2020-07-13 02:00:00,0.469562143
2020-07-13 02:30:00,0.534172833
2020-07-13 03:00:00,0.552378654
2020-07-13 03:30:00,0.549379647
2020-07-13 04:00:00,0.606333256
2020-07-13 04:30:00,0.532078743
2020-07-13 05:00:00,0.524487674
2020-07-13 05:30:00,0.521527171
2020-07-13 06:00:00,0.534862041
2020-07-13 06:30:00,0.511039674
2020-07-13 07:00:00,0.504731119
2020-07-13 07:30:00,0.505170524
2020-07-13 08:00:00,0.509727657
2020-07-13 08:30:00,0.466011107
2020-07-13 09:00:00,0.420850337
2020-07-13 09:30:00,0.403433233
2020-07-13 10:00:00,0.401371956
2020-07-13 10:30:00,0.388277233
2020-07-13 11:00:00,0.389558703
2020-07-13 11:30:00,0.427077413
2020-07-13 12:00:00,0.423908234
2020-07-13 12:30:00,0.401641577
2020-07-13 13:00:00,0.376501024
2020-07-13 13:30:00,0.42413494
2020-07-13 14:00:00,0.43680793
2020-07-13 14:30:00,0.454820842
2020-07-13 15:00:00,0.459187567
2020-07-13 15:30:00,0.48593533
2020-07-13 16:00:00,0.481648803
2020-07-13 16:30:00,0.474280149
2020-07-13 17:00:00,0.592498541
2020-07-13 17:30:00,0.634273708
2020-07-13 18:00:00,0.741021931
2020-07-13 18:30:00,0.88090992
2020-07-13 19:00:00,1.10165751
2020-07-13 19:30:00,1.13284731
2020-07-13 20:00:00,1.1469003
2020-07-13 20:30:00,0.891401649
2020-07-13 21:00:00,0.805883884
2020-07-13 21:30:00,1.0085938
2020-07-13 22:00:00,0.955245316
2020-07-13 22:30:00,0.900051296
2020-07-13 23:00:00,0.833749652
2020-07-13 23:30:00,0.789991081
2020-07-14 00:00:00,0.613813639
2020-07-14 00:30:00,0.567530036
2020-07-14 01:00:00,0.516662836
2020-07-14 01:30:00,0.462391913
2020-07-14 02:00:00,0.408930659
2020-07-14 02:30:00,0.391014665
2020-07-14 03:00:00,0.437208861
2020-07-14 03:30:00,0.44047147
2020-07-14 04:00:00,0.457785785
2020-07-14 04:30:00,0.407694608
2020-07-14 05:00:00,0.40532282
2020-07-14 05:30:00,0.449657589
2020-07-14 06:00:00,0.48579061
2020-07-14 06:30:00,0.453506947
2020-07-14 07:00:00,0.445489705
2020-07-14 07:30:00,0.411324203
2020-07-14 08:00:00,0.391113609
2020-07-14 08:30:00,0.383080542
2020-07-14 09:00:00,0.31902951
2020-07-14 09:30:00,0.310289741
2020-07-14 10:00:00,0.302197576
2020-07-14 10:30:00,0.285793036
2020-07-14 11:00:00,0.263152868
2020-07-14 11:30:00,0.246695101
2020-07-14 12:00:00,0.227286309
2020-07-14 12:30:00,0.221121401
2020-07-14 13:00:00,0.206511453
2020-07-14 13:30:00,0.181176186
2020-07-14 14:00:00,0.159500182
2020-07-14 14:30:00,0.148970753
2020-07-14 15:00:00,0.151623592
2020-07-14 15:30:00,0.170158476
2020-07-14 16:00:00,0.200307429
2020-07-14 16:30:00,0.284971476
2020-07-14 17:00:00,0.31713149
2020-07-14 17:30:00,0.337519139
2020-07-14 18:00:00,0.397743881
2020-07-14 18:30:00,0.493961096
2020-07-14 19:00:00,0.459372938
2020-07-14 19:30:00,0.44186601
2020-07-14 20:00:00,0.444938213
2020-07-14 20:30:00,0.435669571
2020-07-14 21:00:00,0.411276877
2020-07-14 21:30:00,0.482059509
2020-07-14 22:00:00,0.457293302
2020-07-14 22:30:00,0.439769775
2020-07-14 23:00:00,0.409933835
2020-07-14 23:30:00,0.369981468
2020-07-15 00:00:00,0.347687185
2020-07-15 00:30:00,0.319778949
2020-07-15 01:00:00,0.299856365
2020-07-15 01:30:00,0.23912546
2020-07-15 02:00:00,0.224607855
2020-07-15 02:30:00,0.218251079
2020-07-15 03:00:00,0.22169809
2020-07-15 03:30:00,0.242229134
2020-07-15 04:00:00,0.221467733
2020-07-15 04:30:00,0.196633354
2020-07-15 05:00:00,0.167836934
2020-07-15 05:30:00,0.152252212
2020-07-15 06:00:00,0.176472396
2020-07-15 06:30:00,0.188115031
2020-07-15 07:00:00,0.192919835
2020-07-15 07:30:00,0.175771996
2020-07-15 08:00:00,0.177079529
2020-07-15 08:30:00,0.20801425
2020-07-15 09:00:00,0.219590679
2020-07-15 09:30:00,0.220207989
2020-07-15 10:00:00,0.195502356
2020-07-15 10:30:00,0.158281162
2020-07-15 11:00:00,0.151443452
2020-07-15 11:30:00,0.158346385
2020-07-15 12:00:00,0.134595528
2020-07-15 12:30:00,0.13021566
2020-07-15 13:00:00,0.120025992
2020-07-15 13:30:00,0.137722969
2020-07-15 14:00:00,0.155792654
2020-07-15 14:30:00,0.197246924
2020-07-15 15:00:00,0.211502999
2020-07-15 15:30:00,0.244586453
2020-07-15 16:00:00,0.237757489
2020-07-15 16:30:00,0.233708426
2020-07-15 17:00:00,0.267366201
2020-07-15 17:30:00,0.286017835
2020-07-15 18:00:00,0.349074066
2020-07-15 18:30:00,0.398068458
2020-07-15 19:00:00,0.470239103
2020-07-15 19:30:00,0.493341923
2020-07-15 20:00:00,0.505393445
2020-07-15 20:30:00,0.464441329
2020-07-15 21:00:00,0.477294803
2020-07-15 21:30:00,0.544509351
2020-07-15 22:00:00,0.511188805
2020-07-15 22:30:00,0.499321103
2020-07-15 23:00:00,0.483834416
2020-07-15 23:30:00,0.429193735
2020-07-16 00:00:00,0.444162518
2020-07-16 00:30:00,0.424330443
2020-07-16 01:00:00,0.407874048
2020-07-16 01:30:00,0.392139703
2020-07-16 02:00:00,0.362706631
2020-07-16 02:30:00,0.348296434
2020-07-16 03:00:00,0.337057143
2020-07-16 03:30:00,0.327025443
2020-07-16 04:00:00,0.317149103
2020-07-16 04:30:00,0.285323858
2020-07-16 05:00:00,0.283520371
2020-07-16 05:30:00,0.315331817
2020-07-16 06:00:00,0.300249219
2020-07-16 06:30:00,0.26472643
2020-07-16 07:00:00,0.25902313
2020-07-16 07:30:00,0.251648873
2020-07-16 08:00:00,0.273486257
2020-07-16 08:30:00,0.3322891
2020-07-16 09:00:00,0.346173108
2020-07-16 09:30:00,0.327370375
2020-07-16 10:00:00,0.309505403
2020-07-16 10:30:00,0.284292459
2020-07-16 11:00:00,0.28490749
2020-07-16 11:30:00,0.239059463
2020-07-16 12:00:00,0.218108505
2020-07-16 12:30:00,0.19502534
2020-07-16 13:00:00,0.169998884
2020-07-16 13:30:00,0.156067893
2020-07-16 14:00:00,0.142636031
2020-07-16 14:30:00,0.136731625
2020-07-16 15:00:00,0.133207515
2020-07-16 15:30:00,0.141728222
2020-07-16 16:00:00,0.163318157
2020-07-16 16:30:00,0.200970918
2020-07-16 17:00:00,0.23675859
2020-07-16 17:30:00,0.262589127
2020-07-16 18:00:00,0.285082638
2020-07-16 18:30:00,0.314957231
2020-07-16 19:00:00,0.301761299
2020-07-16 19:30:00,0.332044929
2020-07-16 20:00:00,0.331206948
2020-07-16 20:30:00,0.338990688
2020-07-16 21:00:00,0.387986332
2020-07-16 21:30:00,0.402153432
2020-07-16 22:00:00,0.426188469
2020-07-16 22:30:00,0.43462038
2020-07-16 23:00:00,0.435039401
2020-07-16 23:30:00,0.428679407
2020-07-17 00:00:00,0.470205426
2020-07-17 00:30:00,0.490176439
2020-07-17 01:00:00,0.469677836
2020-07-17 01:30:00,0.385252982
2020-07-17 02:00:00,0.352429062
2020-07-17 02:30:00,0.358626962
2020-07-17 03:00:00,0.363844126
2020-07-17 03:30:00,0.367591739
2020-07-17 04:00:00,0.319217294
2020-07-17 04:30:00,0.326449186
2020-07-17 05:00:00,0.317139983
2020-07-17 05:30:00,0.38059935
2020-07-17 06:00:00,0.40963462
2020-07-17 06:30:00,0.429418594
2020-07-17 07:00:00,0.460180521
2020-07-17 07:30:00,0.457627416
2020-07-17 08:00:00,0.502938271
2020-07-17 08:30:00,0.5938434
2020-07-17 09:00:00,0.614748061
2020-07-17 09:30:00,0.582315445
2020-07-17 10:00:00,0.571318865
2020-07-17 10:30:00,0.587332129
2020-07-17 11:00:00,0.510559261
2020-07-17 11:30:00,0.470577478
2020-07-17 12:00:00,0.439829707
2020-07-17 12:30:00,0.43375355
2020-07-17 13:00:00,0.548625946
2020-07-17 13:30:00,0.442687243
2020-07-17 14:00:00,0.314809203
2020-07-17 14:30:00,0.305044502
2020-07-17 15:00:00,0.296979427
2020-07-17 15:30:00,0.315354615
2020-07-17 16:00:00,0.372722417
2020-07-17 16:30:00,0.47569117
2020-07-17 17:00:00,0.58205229
2020-07-17 17:30:00,0.595164835
2020-07-17 18:00:00,0.631669104
2020-07-17 18:30:00,0.69207406
2020-07-17 19:00:00,0.727812111
2020-07-17 19:30:00,0.735124946
2020-07-17 20:00:00,0.717733443
2020-07-17 20:30:00,0.767447114
2020-07-17 21:00:00,0.921718359
2020-07-17 21:30:00,0.963115692
2020-07-17 22:00:00,0.994305968
2020-07-17 22:30:00,0.984779775
2020-07-17 23:00:00,0.994720697
2020-07-17 23:30:00,0.981764555
2020-07-18 00:00:00,0.990671456
2020-07-18 00:30:00,0.975523412
2020-07-18 01:00:00,0.948258162
2020-07-18 01:30:00,0.904554784
2020-07-18 02:00:00,0.857566714
2020-07-18 02:30:00,0.812536061
2020-07-18 03:00:00,0.778212965
2020-07-18 03:30:00,0.742390513
2020-07-18 04:00:00,0.70231849
2020-07-18 04:30:00,0.730596006
2020-07-18 05:00:00,0.673950195
2020-07-18 05:30:00,0.608604848
2020-07-18 06:00:00,0.550999761
2020-07-18 06:30:00,0.521154761
2020-07-18 07:00:00,0.510963857
2020-07-18 07:30:00,0.534841061
2020-07-18 08:00:00,0.608307958
2020-07-18 08:30:00,0.709868371
2020-07-18 09:00:00,0.708554983
2020-07-18 09:30:00,0.660549879
2020-07-18 10:00:00,0.667324424
2020-07-18 10:30:00,0.62535131
2020-07-18 11:00:00,0.556583166
2020-07-18 11:30:00,0.539559007
2020-07-18 12:00:00,0.539313138
2020-07-18 12:30:00,0.588025451
2020-07-18 13:00:00,0.56561321
2020-07-18 13:30:00,0.611967206
2020-07-18 14:00:00,0.572238743
2020-07-18 14:30:00,0.522667229
2020-07-18 15:00:00,0.528082848
2020-07-18 15:30:00,0.542731583
2020-07-18 16:00:00,0.566237092
2020-07-18 16:30:00,0.609394431
2020-07-18 17:00:00,0.654340386
2020-07-18 17:30:00,0.703523695
2020-07-18 18:00:00,0.709844172
2020-07-18 18:30:00,0.676121712
2020-07-18 19:00:00,0.736499786
2020-07-18 19:30:00,0.827736199
2020-07-18 20:00:00,0.924326718
2020-07-18 20:30:00,0.884631097
2020-07-18 21:00:00,0.892819822
2020-07-18 21:30:00,0.958372355
2020-07-18 22:00:00,0.935600579
2020-07-18 22:30:00,0.915542841
2020-07-18 23:00:00,0.871128559
2020-07-18 23:30:00,0.924568832
2020-07-19 00:00:00,0.90572381
2020-07-19 00:30:00,0.906647086
2020-07-19 01:00:00,0.852573931
2020-07-19 01:30:00,0.88999927
2020-07-19 02:00:00,0.861265123
2020-07-19 02:30:00,0.939440668
2020-07-19 03:00:00,1.09327948
2020-07-19 03:30:00,1.08001101
2020-07-19 04:00:00,1.05055809
2020-07-19 04:30:00,0.958610475
2020-07-19 05:00:00,0.903255761
2020-07-19 05:30:00,0.838508308
2020-07-19 06:00:00,0.934799254
2020-07-19 06:30:00,0.902964592
2020-07-19 07:00:00,0.881460786
2020-07-19 07:30:00,0.857959032
2020-07-19 08:00:00,0.816839874
2020-07-19 08:30:00,0.849583745
2020-07-19 09:00:00,0.817730427
2020-07-19 09:30:00,0.905116022
2020-07-19 10:00:00,0.916030943
2020-07-19 10:30:00,0.862573445
2020-07-19 11:00:00,0.810709178
2020-07-19 11:30:00,0.756535411
2020-07-19 12:00:00,0.744556367
2020-07-19 12:30:00,0.76375258
2020-07-19 13:00:00,0.731646001
2020-07-19 13:30:00,0.824890435
2020-07-19 14:00:00,0.9329319
2020-07-19 14:30:00,0.977999568
2020-07-19 15:00:00,1.03549242
2020-07-19 15:30:00,1.00544465
2020-07-19 16:00:00,1.03147769
2020-07-19 16:30:00,1.00375545
2020-07-19 17:00:00,0.98308599
2020-07-19 17:30:00,1.09136558
2020-07-19 18:00:00,1.21563983
2020-07-19 18:30:00,1.44184387
2020-07-19 19:00:00,1.32186151
2020-07-19 19:30:00,1.22888875
2020-07-19 20:00:00,1.04829633
2020-07-19 20:30:00,0.885131657
2020-07-19 21:00:00,0.871476412
2020-07-19 21:30:00,0.851946175
2020-07-19 22:00:00,0.783580244
2020-07-19 22:30:00,0.812782526
2020-07-19 23:00:00,0.861790597
2020-07-19 23:30:00,0.822049558
2020-07-20 00:00:00,0.792163908
2020-07-20 00:30:00,0.647677243
